name,padrillo,M,Dam_Mean_T3_BSN,Best_Foal_Bsn,mother,Momsiblings,uncles,M_age_at_birth,MomSib_Sibs_raced_at2y,MomSib_wnrs_STK_at2y,birth_eday,MomSib_wnrs3yo_at2y,sex,FathSibSTKWnrsPerOffs,FathSibSTKWnrShL4Gens,PS,PR,PRS,date,title,source,eday,auctionYear,auctionOrder,haras1,ageAtAuction,valueUSDB,pricePerBp,Sire_PS,f_STK_races_total_races,raced_won_g1_yn,cei_per_offs
BONIFICADO,DADDY LONG LEGS (USA),BONICA NOIA,106.18737,102.55202,.21277741,.11958101,.0071539879,8.838356,2,0,19aug2020,1,2,0,0,.060550436,.67622542,.040945746,"27 mar, 2022",Gran Venta Selecta Haras Abolengo / Haras Vacacion  Resumen,https://www.turfdiario.com/gran-venta-selecta-haras-abolengo-haras-vacacion-resumen/,27mar2022,2022,80,Abolengo,1.6027397,8255.9746,944.6322,.34141862,1,n-n-n,5.0589461
BY DADDY,DADDY LONG LEGS (USA),BETA LIGHT,,93.949883,.15473065,-.081437469,.03571178,3.8438356,0,0,16aug2020,0,2,0,0,.0512028,.54580945,.027946971,"22 aug, 2022",Gran Venta Aniversario Hipodromo La Punta  Resumen,https://www.turfdiario.com/gran-venta-aniversario-hipodromo-la-punta-resumen/,22aug2022,2022,5,Abolengo,2.0164382,6206.8965,1206.891,.34161782,1,n-n-n,
CRAZY ABREU,LEGION DE HONOR,CRAZY STRIPES,,85.599182,.05658716,-.081437469,.03571178,6.0876713,0,0,14aug2020,0,2,0,0,.048922684,.59791005,.029251365,"22 may, 2022",Gran Venta Otono Haras Abolengo  Resumen,https://www.turfdiario.com/gran-venta-otono-haras-abolengo-resumen/,22may2022,2022,35,Abolengo,1.769863,5556.6108,2119.9688,.074352637,,n-n-n,
DONNA JULIETTE,JOHN F KENNEDY (IRE),DONNA TINA,,100.533,-.19032866,.35844019,.016933009,14.063014,5,0,17aug2020,1,1,.008547009,.0090090092,.039031174,.55291289,.02158084,"27 mar, 2022",Gran Venta Selecta Haras Abolengo / Haras Vacacion  Resumen,https://www.turfdiario.com/gran-venta-selecta-haras-abolengo-haras-vacacion-resumen/,27mar2022,2022,89,Abolengo,1.6082191,6604.7793,2455.4197,.1366533,.039660055,n-n-n,2.3657751
EMPRESS LIFE,LEGION DE HONOR,EMPRESS DIVA,,103.28652,.057872593,-.081437469,-.0030121356,6,0,0,13aug2020,0,1,0,0,.029110154,.53079194,.015451435,"10 oct, 2022",Gran Venta Estrellas De La Punta  Resumen,https://www.turfdiario.com/gran-venta-estrellas-de-la-punta-resumen/,10oct2022,2022,17,Abolengo,2.1589041,6763.6362,4512.6011,.07448186,,n-n-n,
CONDE CROTTI,MATECO,SHIRA,60.887974,98.525757,.056883842,-.081437469,-.0029607788,6.0657535,0,0,11oct2020,0,2,0,0,.019843109,.48625907,.0096488921,"22 jul, 2021",Gran Venta 32Do. Aniversario Racehorse  Libro 2  Yearlings  Resumen,https://www.turfdiario.com/gran-venta-32d-aniversario-racehorse-libro-2-yearlings-resumen/,22jul2021,2021,52,Recoveco,.77808219,1211.1046,1822.3911,.012820616,,n-n-n,
EVENTUAL SOUND,LONG ISLAND SOUND (USA),EVENTUAL CHAMP,107.75,100.14842,-.1486463,.12986121,.053798154,12.972603,4,0,19aug2020,0,2,.010204081,.01369863,.062788129,.79703933,.050044607,"22 aug, 2022",Gran Venta Aniversario Hipodromo La Punta  Resumen,https://www.turfdiario.com/gran-venta-aniversario-hipodromo-la-punta-resumen/,22aug2022,2022,23,Abolengo,2.0082192,3517.2415,809.81409,.27740034,.21875,y-n-n,.90076452
EVER JOHNNY,JOHN F KENNEDY (IRE),EVER SHE,81.077362,108.48078,.095302939,-.081437469,.035776839,6.0109587,1,0,11aug2020,0,2,.0087336246,.0090090092,.030393926,.69550085,.021139001,"22 aug, 2022",Gran Venta Aniversario Hipodromo La Punta  Resumen,https://www.turfdiario.com/gran-venta-aniversario-hipodromo-la-punta-resumen/,22aug2022,2022,18,Abolengo,2.0301371,2793.1035,904.49799,.13719165,.038848922,n-n-n,
FRENCH PAMPERO,LEGION DE HONOR,FRENCH HONOUR (USA),77.222832,105.49895,-.20125085,.14670518,-.026823133,15.463014,6,0,17aug2020,0,2,0,0,.050533116,.78095764,.039464224,"27 mar, 2022",Gran Venta Selecta Haras Abolengo / Haras Vacacion  Resumen,https://www.turfdiario.com/gran-venta-selecta-haras-abolengo-haras-vacacion-resumen/,27mar2022,2022,91,Abolengo,1.6082191,5779.1821,1972.6422,.073965415,,n-n-n,2.1594772
GIRL POWER,TREASURE BEACH (GB),GIRL SPIRIT,,116.54692,-.11986321,.24523833,-.020540833,11.871233,3,1,18aug2020,0,1,.030612245,.022556391,.039975885,.76999968,.030781418,"22 may, 2022",Gran Venta Otono Haras Abolengo  Resumen,https://www.turfdiario.com/gran-venta-otono-haras-abolengo-resumen/,22may2022,2022,9,Abolengo,1.7589041,15792.474,4368.7407,.21084814,.070930235,n-n-n,7.4411626
FRANCIS JOY,FORTIFY (USA),GRAN TOSCANA,117.13239,99.383507,.43139881,-.081437469,.020498298,8.063014,0,0,29aug2020,0,2,.061269145,.054711245,.081764407,.87296832,.071377739,"24 jun, 2022",Gran Venta Fallow Estrellas  Resumen,https://www.turfdiario.com/gran-venta-fallow-repulica-resumen/,24jun2022,2022,28,Establecimiento Mariana Eva,1.8191781,16582.504,2942.3291,.420136,.14135887,y-y-n,
FRANGELICO,LONG ISLAND SOUND (USA),OHLALA PARIS,,103.25262,.081449151,-.081437469,.0089738891,8.0876713,2,0,24aug2020,0,2,.0098039219,.01369863,.043257635,.81315434,.035175133,"24 jun, 2022",Gran Venta Fallow Estrellas  Resumen,https://www.turfdiario.com/gran-venta-fallow-repulica-resumen/,24jun2022,2022,34,Establecimiento Mariana Eva,1.8328767,3869.251,1549.2854,.27618164,.21212122,n-n-n,.62029028
INDIAN PALE,REMOTE (GB),INDIA ROMANA,82.557549,87.909531,.1464074,-.081437469,.044193164,5.9534245,0,0,18sep2020,0,2,.052287582,.054607507,.075011134,.83813608,.062869541,"24 jun, 2022",Gran Venta Fallow Estrellas  Resumen,https://www.turfdiario.com/gran-venta-fallow-repulica-resumen/,24jun2022,2022,32,Establecimiento Mariana Eva,1.7643836,7738.502,2609.5115,.36168545,.09520451,n-n-n,
GOOD DADDY,DADDY LONG LEGS (USA),GOOD VIBES,,91.956032,.15435794,-.081437469,.03571178,3.8493152,0,0,12aug2020,0,2,0,0,.051638369,.56340253,.029093187,"22 may, 2022",Gran Venta Otono Haras Abolengo  Resumen,https://www.turfdiario.com/gran-venta-otono-haras-abolengo-resumen/,22may2022,2022,30,Abolengo,1.7753425,10820.769,2005.1125,.34188366,1,n-n-n,
ILUSION EXTRA,EQUAL STRIPES,ILUSION PAMPA,,,.14559516,-.081437469,.044176608,3.9808218,0,0,16aug2020,0,2,.045270815,.041436464,.094565079,.68737161,.065001354,"27 mar, 2022",Gran Venta Selecta Haras Abolengo / Haras Vacacion  Resumen,https://www.turfdiario.com/gran-venta-selecta-haras-abolengo-haras-vacacion-resumen/,27mar2022,2022,48,Abolengo,1.6109589,55590.227,24592.113,.19465986,.087463185,n-n-n,
SERIAL KILLER,DADDY LONG LEGS (USA),SERINE,96.977562,114.937,.16607076,.099979028,.035776839,8.9589043,2,0,11aug2020,0,1,0,0,.053764861,.59753144,.032126196,"27 mar, 2022",Gran Venta Selecta Haras Abolengo / Haras Vacacion  Resumen,https://www.turfdiario.com/gran-venta-selecta-haras-abolengo-haras-vacacion-resumen/,27mar2022,2022,46,Abolengo,1.6246575,40729.473,6802.6006,.34195012,1,y-n-n,3.4301982
QUEEN MAIA,PUERTO ESCONDIDO,QUEEN MARION,72.774239,91.730247,.058517039,-.081437469,.04432182,5.9616437,0,0,12jul2020,0,1,0,0,.040754858,.66948277,.027284676,"22 may, 2022",Gran Venta Otono Haras Abolengo  Resumen,https://www.turfdiario.com/gran-venta-otono-haras-abolengo-resumen/,22may2022,2022,37,Abolengo,1.860274,4679.2515,2504.1182,.16924243,,n-n-n,
DANNY EL GRANDE,FORTIFY (USA),DANIELA BELLA,99.072632,117.76272,-.20158046,.4165169,-.0089379698,14.958904,3,1,03oct2020,3,2,.061052632,.057750762,.083058104,.88402992,.073425852,"19 may, 2022",Gran Venta Otono Haras Vacacion  Resumen,https://www.turfdiario.com/gran-venta-otono-haras-vacacion-resumen/,19may2022,2022,4,Vacacion,1.6246575,49342.426,5995.0322,.44350746,.14355339,n-n-n,7.2373281
REINA DEL AMAZONAS,HURRICANE CAT (USA),REGINETA,90.106689,105.71687,.14329022,-.081437469,.044193164,8.9890413,2,0,30sep2020,0,1,.033472802,.02247191,.041513093,.82338893,.03418142,"19 may, 2022",Gran Venta Otono Haras Vacacion  Resumen,https://www.turfdiario.com/gran-venta-otono-haras-vacacion-resumen/,19may2022,2022,20,Vacacion,1.6328768,10676.431,3895.1892,.20104869,.068254359,n-n-n,.053006798
SCAT HALO,SEAHENGE (USA),STELLIFY,,107.44218,-.28550565,.27797312,.071177244,20.060274,11,2,09oct2020,4,2,0,0,.080337763,.81551081,.065516315,"7 aug, 2022",Gran Venta De Productos 2020 Haras Vacacion  Resumen,https://www.turfdiario.com/gran-venta-de-productos-2020-haras-vacacion-resumen/,07aug2022,2022,4,Vacacion,1.8273972,19736.357,5831.1831,.15353467,,n-n-n,3.8574717
IN JOY,FORTIFY (USA),IN MISSION,108.55813,114.88306,.027864277,.17626578,-.021026731,13.260274,5,1,09oct2020,0,2,.060796645,.057750762,.079978473,.89933372,.071927339,"19 may, 2022",Gran Venta Otono Haras Vacacion  Resumen,https://www.turfdiario.com/gran-venta-otono-haras-vacacion-resumen/,19may2022,2022,2,Vacacion,1.6082191,35780.473,6305.7432,.44738969,.14386274,y-n-n,6.3530865
OKSANA,REMOTE (GB),OPIUM STAR (BRZ),101.61815,118.06499,-.30399913,.15946724,-.027417034,22.013699,8,0,15oct2020,2,1,.050314464,.054607507,.036407422,.75301224,.027415235,"7 aug, 2022",Gran Venta De Productos 2020 Haras Vacacion  Resumen,https://www.turfdiario.com/gran-venta-de-productos-2020-haras-vacacion-resumen/,07aug2022,2022,15,Vacacion,1.8109589,12392.596,5174.686,.34795785,.093214534,n-n-n,2.7750742
DESPERTAR FELIZ,IN THE DARK,DIA DE FELICIDAD,,50.598522,.077482671,-.081437469,.036308438,5.2849317,0,0,16oct2020,0,1,.010309278,.013605442,.028731834,.62463003,.017946767,"7 aug, 2022",Gran Venta De Productos 2020 Haras Vacacion  Resumen,https://www.turfdiario.com/gran-venta-de-productos-2020-haras-vacacion-resumen/,07aug2022,2022,23,Vacacion,1.8082192,5048.8354,4414.6611,.30381513,.045138888,n-n-n,
VIVIR EQUIVOCADO,DUBAI THUNDER (GB),OUTWALK,,130.04796,-.25916588,.12040737,.071177244,18.169863,11,0,09oct2020,0,2,0,0,.02369382,.54626125,.012943016,"25 apr, 2022",Milagro Catedratico Fue El Precio Maximo Este Domingo  Resumen,https://www.turfdiario.com/milagro-catedratico-fue-el-precio-maximo-este-domingo-resumen/,25apr2022,2022,11,Cortines,1.5424658,7568.0669,1871.022,.10335188,,n-n-n,1.6638358
ATOMIZADOR,DANIEL BOONE (BRZ),ATOMIC STAR,93.552444,119.26199,.2030642,.38916886,.0253205,11.260274,4,0,26oct2020,0,2,.028089888,.03875969,.10355891,.87170893,.090273224,"11 apr, 2022",Gran Venta Anual  Haras Santa Maria De Araras  Resumen,https://www.turfdiario.com/gran-venta-anual-haras-santa-maria-de-araras-resumen/,11apr2022,2022,3,Santa Maria De Araras,1.4575342,13890.078,1203.1295,.45788065,.16044776,y-y-n,3.774915
CARLOMAGNUS,DANIEL BOONE (BRZ),CARLINHA,98.062843,110.16859,-.10238087,.25991005,.026258796,21.265753,7,1,09nov2020,2,2,.027932961,.03875969,.065663889,.7325803,.04810407,"11 apr, 2022",Gran Venta Anual  Haras Santa Maria De Araras  Resumen,https://www.turfdiario.com/gran-venta-anual-haras-santa-maria-de-araras-resumen/,11apr2022,2022,7,Santa Maria De Araras,1.4191781,12732.571,2017.1022,.46964768,.16546762,y-n-n,2.5923972
OKINAWA'S GIRL,JAPAN (USA),ORANGINA (USA),,114.47147,-.06560272,.10180874,-.097443491,19.59726,8,0,25oct2020,0,1,0,0,.026574925,.78966379,.020985255,"11 apr, 2022",Gran Venta Anual  Haras Santa Maria De Araras  Resumen,https://www.turfdiario.com/gran-venta-anual-haras-santa-maria-de-araras-resumen/,11apr2022,2022,42,Santa Maria De Araras,1.460274,12732.571,8250.3213,.088411376,,n-n-n,2.5920184
TABLET INDIA,LENOVO,INDIAN BEAUTY,,88.860504,.060680032,-.037877481,.023416907,7.1150684,1,0,08sep2020,0,1,.011049724,.012903226,.017562449,.59498471,.010449389,"16 jul, 2021",The Ladybug Fue El Precio Maximo De La Venta Aniversario De Racehorse / Resumen,https://www.turfdiario.com/the-ladybug-fue-el-precio-maximo-de-la-venta-aniversario-de-racehorse-resumen/,16jul2021,2021,30,Pavon,.85205477,1679.7808,2030.0499,.15402864,.05719557,n-n-n,
LA WOMAN,FLESH FOR FANTASY,LA XCELLENTE,94.050255,50.134548,.076034456,-.081437469,-.026218936,6.241096,0,0,16oct2020,0,1,0,0,.0021227691,.43705097,.00092775829,"7 apr, 2022",Gran Venta De Productos 2020  Racehorse  Resumen,https://www.turfdiario.com/gran-venta-de-productos-2020-racehorse-resumen/,07apr2022,2022,28,San Francisco Chico,1.4739726,4600.0024,25774.188,-.12421104,.023712182,y-n-n,
ICONA POP,COSMIC TRIGGER,LOLITA RATE,91.11377,105.87161,.10165626,-.081437469,.04432182,5.8273973,0,0,24aug2020,0,1,.017699115,.019512195,.022279883,.73042876,.016273867,"2 aug, 2022",Gran Venta De Productos 2020 Haras Abolengo  Resumen,https://www.turfdiario.com/gran-venta-de-productos-2020-haras-abolengo-resumen/,02aug2022,2022,14,Abolengo,1.939726,7497.7778,5753.936,.30449152,.084656082,n-n-n,
UN FUEGO,HIT IT A BOMB (USA),FOGOSA GULCH,90.082558,36.722057,.0041083097,-.081437469,.012362793,10.936986,0,0,11aug2020,0,2,.039215688,.04109589,.061785925,.82555401,.051007617,"7 oct, 2022",Gran Venta Octubre De Productos 2020  Racehorse  Resumen,https://www.turfdiario.com/gran-venta-octubre-de-productos-2020-racehorse-resumen/,07oct2022,2022,11,Firmamento,2.1561644,7540.7256,1006.2894,.503308,.13625304,n-n-n,0
ROCK SEA,SEAHENGE (USA),ROCK CATCHER,95.252808,99.839027,-.096511126,-.026414331,.01475887,12.156164,2,0,16nov2020,0,2,0,0,.024506969,.66438413,.016282041,"10 jun, 2022",Gran Venta De Productos 2020  Resumen,https://www.turfdiario.com/gran-venta-de-productos-2020-resumen/,10jun2022,2022,29,Varias Procedencias,1.5643835,6997.2847,6559.9434,.14830388,0,n-n-n,1.4455037
VIRGIN CITY,CITYSCAPE (GB),VIRGIN AND GLORY,87.698769,94.239258,.01652199,.046361014,-.0085751414,10.145205,2,0,29oct2020,0,1,.05111821,.052401748,.03045718,.48663524,.014821537,"12 aug, 2022",Gran Venta Agosto De Productos 2020  Racehorse  Resumen,https://www.turfdiario.com/gran-venta-agosto-de-productos-2020-racehorse-resumen/,12aug2022,2022,36,Varias Procedencias,1.7863014,4819.6079,6277.2007,.25931212,.095073894,n-n-n,1.222777
BAMBINO JOY,FORTIFY (USA),RAVILLA,,100.30149,-.052022696,.11458246,.044105291,10.879452,2,0,16jul2020,1,2,.070351757,.054711245,.076983035,.71335059,.054915894,"6 jun, 2022",Gran Venta Seleccion De Productos 2020 La Punta  Resumen,https://www.turfdiario.com/gran-venta-seleccion-de-productos-2020-la-punta-resumen/,06jun2022,2022,2,El Arroyo,1.8904109,16658.477,4610.7437,.44662443,.14265335,n-n-n,1.1152996
SANTA FIHONA,SANTILLANO,FIHONA RATE,100.17016,58.99247,.12094885,-.081437469,.04432182,7.8520546,1,0,29jul2020,0,1,0,0,.012811543,.53138101,.0068078111,"6 jun, 2022",Gran Venta Seleccion De Productos 2020 La Punta  Resumen,https://www.turfdiario.com/gran-venta-seleccion-de-productos-2020-la-punta-resumen/,06jun2022,2022,18,El Arroyo,1.8547945,5454.5454,4408.3281,.0719603,.035971224,n-n-n,.038722828
CAIPIRIÑA SONG,PUERTO ESCONDIDO,CAPTIVE SONG,93.792274,91.133339,.002076745,-.081437469,.038265526,10.934247,1,0,05aug2020,0,1,0,0,.025342934,.71457964,.018109545,"24 jun, 2022",Gran Venta Fallow Estrellas  Resumen,https://www.turfdiario.com/gran-venta-fallow-repulica-resumen/,24jun2022,2022,22,El Arroyo,1.8849316,35376.008,31287.727,.16658913,,n-n-n,.23279978
TARZAN JOY,FORTIFY (USA),TARSA GIRL,85.748528,125.95477,-.14325744,.34810644,.071275905,12.986301,4,1,21aug2020,0,2,.062639818,.054711245,.084209614,.89008236,.074953489,"24 jun, 2022",Gran Venta Fallow Estrellas  Resumen,https://www.turfdiario.com/gran-venta-fallow-repulica-resumen/,24jun2022,2022,19,El Arroyo,1.8410959,55275.016,8398.2324,.42025462,.1420715,n-n-n,2.7237508
THE BEST SEEK,SEEK AGAIN (USA),LA MAS BUENA,90.997185,86.278015,.11902922,-.081437469,.050810888,7.9232879,0,0,17oct2020,0,2,.01369863,.016129032,.020057403,.68299603,.013699126,"12 may, 2022",Venta Copa Bullrich Mayo Dia 2  Resumen,https://www.turfdiario.com/venta-copa-bullrich-mayo-dia-2-resumen-2/,12may2022,2022,87,Las Raices,1.5671233,7535.6392,5588.9932,.09335582,.06295754,n-n-n,
UNICO HAPPY,HI HAPPY,UNION SOVIETICA,,107.87294,.081902742,-.081437469,.040688783,8.1178083,3,0,24oct2020,0,2,0,0,.050117392,.86977732,.04359097,"15 may, 2022",Gran Venta Anual Haras La Providencia  Resumen,https://www.turfdiario.com/gran-venta-anual-haras-la-providencia-resumen-2/,15may2022,2022,11,La Providencia,1.5561644,12788.867,1990.1508,.36501354,,n-n-n,.29200631
SPECIAL POINT,SEAHENGE (USA),SPANISH GUITAR (BRZ),68.976265,99.14888,.29346916,-.016097493,-.018830538,7.9890413,2,0,23aug2020,0,2,0,0,.10970731,.84261173,.092440665,"15 may, 2022",Gran Venta Anual Haras La Providencia  Resumen,https://www.turfdiario.com/gran-venta-anual-haras-la-providencia-resumen-2/,15may2022,2022,8,La Providencia,1.7260274,13951.491,1735.4121,.16014285,,n-n-n,.94249684
GREEN SHOE,TREASURE BEACH (GB),GRACE K,72.869476,77.336288,.056173086,-.081437469,.020573184,6.1205478,0,0,26aug2020,0,2,.029925186,.022556391,.047433186,.77337664,.03668372,"15 may, 2022",Gran Venta Anual Haras La Providencia  Resumen,https://www.turfdiario.com/gran-venta-anual-haras-la-providencia-resumen-2/,15may2022,2022,14,La Providencia,1.7178082,20927.236,6096.9302,.20968743,.070601851,n-n-n,
UNIQUE DAME,CITYSCAPE (GB),UNI DUNI TE,108.82104,93.751205,.043808639,-.081437469,.016412802,10.30411,0,0,08nov2020,0,1,.050632913,.052401748,.048037168,.61363667,.029477367,"15 may, 2022",Gran Venta Anual Haras La Providencia  Resumen,https://www.turfdiario.com/gran-venta-anual-haras-la-providencia-resumen-2/,15may2022,2022,18,La Providencia,1.5150685,20927.236,9394.2041,.25344822,.094865523,y-n-n,0
UNA ESPERANZA,FORTIFY (USA),UNITAS,116.549,113.6513,-.14088219,.37073043,.029872119,13.027397,5,1,06nov2020,1,1,.061475411,.060790274,.081729323,.75032777,.061323781,"15 may, 2022",Gran Venta Anual Haras La Providencia  Resumen,https://www.turfdiario.com/gran-venta-anual-haras-la-providencia-resumen-2/,15may2022,2022,3,La Providencia,1.520548,61619.086,11360.925,.44975153,.1445062,y-n-n,2.1537564
CANDY FILLY,FORGE (GB),CANDY SOLA (BRZ),92.059898,110.07592,-.25073469,.12339787,-.017729163,19.857534,6,1,02sep2020,2,1,0,0,.031668358,.80684119,.025551336,"15 may, 2022",Gran Venta Anual Haras La Providencia  Resumen,https://www.turfdiario.com/gran-venta-anual-haras-la-providencia-resumen-2/,15may2022,2022,6,La Providencia,1.6986301,20345.926,7607.3633,.13294493,,n-n-n,3.4344573
GIORNATA,FULL MAST (USA),GINALOLLO,66.749413,117.84848,.056278765,.25525951,.023461312,6.8301368,1,1,13sep2020,1,1,.011235955,.013793103,.05636419,.82721919,.04662554,"15 may, 2022",Gran Venta Anual Haras La Providencia  Resumen,https://www.turfdiario.com/gran-venta-anual-haras-la-providencia-resumen-2/,15may2022,2022,21,La Providencia,1.6684932,22089.861,3731.665,.16597818,.091334894,n-n-n,6.9268489
LADY JONES,FULL MAST (USA),LADY BLUE JEANS,96.916351,109.96519,-.17561644,.28058475,.0046395808,16.01096,9,1,13oct2020,1,1,.0099999998,.013793103,.0462819,.78111881,.036151662,"15 may, 2022",Gran Venta Anual Haras La Providencia  Resumen,https://www.turfdiario.com/gran-venta-anual-haras-la-providencia-resumen-2/,15may2022,2022,17,La Providencia,1.5863013,13951.491,3970.6848,.16825791,.093617022,n-n-n,2.2175946
SENTA PUA,FULL MAST (USA),SETMEFREE,88.468185,100.42768,.13620245,-.081437469,.023461312,7.1315069,1,0,11oct2020,0,1,.010204081,.013793103,.046328492,.87475145,.040525917,"17 aug, 2022",Gran Venta De Productos 2020 Haras Santa Ines  Haras La Providencia,https://www.turfdiario.com/gran-venta-de-productos-2020-haras-santa-ines-haras-la-providencia/,17aug2022,2022,21,Santa Ines La Providencia,1.849315,3265.3574,899.64575,.16028167,.092274681,n-n-n,1.4781339
EMPIRICAL SOUND,LONG ISLAND SOUND (USA),EMPIRICAL ISLAND,84.882805,,.059682727,-.081437469,.0071539879,5.8986301,0,0,20aug2020,0,2,.01010101,.01369863,.035336617,.71336657,.025207961,"10 may, 2022",Venta Copa Bullrich Mayo  Dia 1  Resumen,https://www.turfdiario.com/venta-copa-bullrich-mayo-dia-1-resumen-2/,10may2022,2022,35,Juan Antonio,1.7205479,5823.7998,2604.4019,.27658641,.21212122,n-n-n,
GATILLA BIEN,COSMIC TRIGGER,GAITA BONITA,99.861534,79.142059,-.1027801,-.081437469,.0016836524,12.161644,1,0,06oct2020,0,1,.016000001,.019512195,.0074804546,.63388222,.0047417274,"10 oct, 2022",Gran Venta Estrellas De La Punta  Resumen,https://www.turfdiario.com/gran-venta-estrellas-de-la-punta-resumen/,10oct2022,2022,3,Abolengo,2.0109589,6327.2729,5153.2568,.32750702,.0859375,n-n-n,0
EARTH SONG,LONG ISLAND SOUND (USA),EARTHSHINE,104.71785,117.81188,.086647213,.077600658,.0046395808,9.1863012,2,0,11oct2020,0,1,.0068027209,.01369863,.03272013,.74526381,.024385128,"22 may, 2022",Gran Venta Otono Haras Abolengo  Resumen,https://www.turfdiario.com/gran-venta-otono-haras-abolengo-resumen/,22may2022,2022,20,Abolengo,1.6109589,11698.129,3555.8618,.27491054,.22916667,y-n-n,1.8843813
EGYPTIAN STAR,LONG ISLAND SOUND (USA),EGYPTIAN QUEEN,76.786674,105.71852,.33305982,.030573919,-.0030121356,9.2054796,2,0,13oct2020,0,1,.0067114094,.01369863,.042915016,.64204735,.027553473,"22 aug, 2022",Gran Venta Aniversario Hipodromo La Punta  Resumen,https://www.turfdiario.com/gran-venta-aniversario-hipodromo-la-punta-resumen/,22aug2022,2022,16,Abolengo,1.8575343,3206.8965,1308.1084,.27471182,.22916667,n-n-n,1.69134
ETERNAL SOUND,LONG ISLAND SOUND (USA),ETERNAL SUN,101.58179,101.3106,-.14627361,-.031738054,-.020501435,13.057534,3,0,14oct2020,0,2,.0066225166,.01369863,.021872751,.74303621,.016252246,"2 aug, 2022",Gran Venta De Productos 2020 Haras Abolengo  Resumen,https://www.turfdiario.com/gran-venta-de-productos-2020-haras-abolengo-resumen/,02aug2022,2022,17,Abolengo,1.8,5028.9976,2817.6228,.27461246,.22916667,y-n-n,.33604944
CONTESTA BIEN,LONG ISLAND SOUND (USA),CONTESSA LINDA,101.14787,87.53717,.43171272,.049242482,.0056865513,9.0794525,1,0,17oct2020,0,1,.0065789474,.01369863,.066220857,.76625609,.050742134,"27 mar, 2022",Gran Venta Selecta Haras Abolengo / Haras Vacacion  Resumen,https://www.turfdiario.com/gran-venta-selecta-haras-abolengo-haras-vacacion-resumen/,27mar2022,2022,58,Abolengo,1.4410959,11558.364,1996.2448,.27621683,.24489796,y-y-y,.96133107
