rank,M_M_pairs,PBRS,PB,PR,PS,highInbreedingPadrillos,inbreedingCoefficient,mother,Momsiblings,uncles,maternalParents,M_age_at_service,M_season_orig,birthRate,birthRateLast3,hadRestYear,M_total_rcs,M_won_rcs,M_cumAEI,M_STK_ran,M_STK_won,M_g1_STK_placed,M_g1_STK_won,MomSib_Sibs_at2y,MomSib_Sibs_exp_at2y,MomSib_Sibs_raced_at2y,MomSib_wnrs_STK_at2y,MSib_total_rcs_at2y,MSib_wSh_at2y,STK_races_total_races,MSib_STK_won_at2y,MSib_g1_STK_ran_at2y,MSib_g1_STK_won_at2y,MSib_g2_STK_won_at2y,MSib_sum_cumAEI_at2y,MSib_mean_cumAEI_at2y,MomMUnc_Sibs_at2y,MomMUnc_Sibs_raced_at2y,MomMUnc_wnrs_STK_at2y,MMUnc_total_rcs_at2y,MMUnc_wsh,MMUnc_STK_ranSh,MMUnc_g1_STK_ranSh,MMUnc_STK_won_at2y,MMUnc_g1_STK_won_at2y,MMUnc_g2_STK_won_at2y,MMUnc_mean_cumAEI_at2y,MomFUnc_Sibs_at2y,MFUnc_total_rcs_at2y,MFUnc_wsh,MFUnc_STK_ranSh,MFUnc_g1_STK_ranSh,MFUnc_STK_wSh,MFUnc_g1_wSh,MFUnc_mean_cumAEI_at2y,M_M_Races,M_M_Wins,M_M_STK_ran,M_M_cumAEI,Dam_Mean_T3_BSN,Dam_Total_Rcs,Best_Foal_Bsn,Dam_Sib_Total_G1G2,DamSibs_G1G2_Total,Dam_Raced_STK,Dam_Placed_STK,Best_Foal_Raced_Stk,Best_Foal_Placed_Stk,birth_eday,name_clean,padrillo_clean,M_clean,lote,haras,link,start,end_date
503,1,.011450616,.33454448,.74617976,.04534772,,0,-.10450647,-.02911105,-.016974516,-.086335242,5.8273973,2,0,0,0,5,0,1.168083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,10,.1,0,0,0,0,0,.19835244,324,1128,.13829787,.080673762,.013297873,.014184397,.0017730496,.22950847,3,0,0,.041560508,97.197029,5,0,0,0,No,No,No,No,02jul2026,adorada delia,daniel boone,safira azul,29,ABOLENGO,https://arg-sales.com/remates/view/347,27-04-2025,30-04-2025
461,1,.014280004,.33636019,.80534571,.052153829,,.0377176355047238,-.043343902,-.02911105,.020287279,-.11652574,6.8191781,1,0,0,0,3,1,.49048847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,35,.2,.028571429,0,0,0,0,.31723729,773,5879,.13114475,.06769859,.0069739753,.012757272,.00068038784,.20080109,3,1,0,1.3757156,69.333138,3,0,0,0,No,No,No,No,02jul2026,altivez pagana,angiolo,forever wild,32,Fallow Latinoamericano,https://www.fallowremates.com/plataforma-remates/clientes/remates/listado/116,16-04-2025,16-04-2025
383,1,.018167214,.40260249,.77206403,.057893511,,.0372616016644055,-.021182096,-.061788686,.055710565,-.089197055,11.813699,8,1,1,0,12,2,4.0516868,1,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,10,7,0,79,.088607594,.025316456,.012658228,0,0,0,.14870995,523,4704,.14753401,.093112245,.022534013,.015093537,.0014880953,.24961467,7,1,0,1.7276757,96.60434,12,99.013298,0,0,YES,YES,Yes,No,02jul2026,amazonita,exchange rate,potra amazona,11,LA GENERACIÓN,https://arg-sales.com/remates/view/356,08-05-2025,11-05-2025
366,1,.019075895,.34530836,.80430996,.06817697,,.0356287275725393,-.037130669,-.02911105,.0011174791,.02821061,4.8520546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,.028764438,855,5746,.1413157,.068917505,.017577445,.010790115,.0029585799,.2525678,28,5,12,21.878298,,0,0,0,0,No,No,No,No,02jul2026,angerona,hurricane cat,always ruler,3,Fallow Latinoamericano,https://www.fallowremates.com/plataforma-remates/clientes/remates/listado/116,16-04-2025,16-04-2025
436,1,.015969485,.34509254,.81464565,.056272373,,0,-.10450647,-.02911105,.020287279,-.017450433,5.7780824,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,59,.16949153,.016949153,0,0,0,0,.15825033,773,5878,.1313372,.067710109,.0069751618,.012759442,.00068050355,.2009187,9,4,1,3.3016472,33.667618,4,0,0,0,No,No,No,No,02jul2026,arca de noe,angiolo,tatoo you,33,Fallow Latinoamericano,https://www.fallowremates.com/plataforma-remates/clientes/remates/listado/116,16-04-2025,16-04-2025
458,1,.014762443,.37916631,.78610277,.049042732,,0,-.037130669,-.061788686,-.0077440925,-.09227784,4.7753425,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,49,.18367347,.020408163,.020408163,0,0,0,.23386081,1482,8938,.16871783,.085253969,.027411055,.0083911391,.0038039831,.31465682,11,2,2,3.1346822,,0,0,0,0,No,No,No,No,02jul2026,as we speak,equal stripes,asperges,6,ABOLENGO,https://arg-sales.com/remates/view/347,27-04-2025,30-04-2025
455,1,.014975267,.34303126,.81033927,.053317077,,.0357618623451412,.0036423877,.016653024,-.0027517304,-.1830513,13.89589,10,.71428573,1,0,11,3,3.5117254,0,0,0,0,3,1,1,0,62,.17741935,.048387095,0,0,0,0,15.63726766034961,.25221398,8,4,0,68,.05882353,0,0,0,0,0,.062808491,1110,11284,.11777738,.056097127,.01426799,.0066465791,.0017724212,.20167466,7,1,0,1.1753378,95.44973,11,105.20921,0,0,No,No,No,No,02jul2026,azarella,not for sale,april fizz,7,LA GENERACIÓN,https://arg-sales.com/remates/view/356,08-05-2025,11-05-2025
420,1,.016338516,.3353689,.78386992,.061534714,,.0338015976890347,-.10450647,.081663407,-.01125579,-.051299985,12.835616,9,.83333331,.66666669,0,4,0,.70891416,0,0,0,0,4,0,2,0,9,.22222222,0,0,0,0,0,1.46419907733798,.16268879,15,11,1,125,.12800001,.039999999,0,1,0,1,.20761293,944,7940,.11926952,.05188917,.011335013,.0071788412,.0006297229,.17916022,0,0,0,0,76.817238,4,96.889214,0,0,No,No,No,No,02jul2026,baby way,lizard island,baby glove,30,ABOLENGO,https://arg-sales.com/remates/view/347,27-04-2025,30-04-2025
498,1,.012039323,.35289326,.79373074,.042544208,,0,-.10450647,-.02911105,-.047492966,-.086335242,4.9863014,1,0,0,0,2,0,.02985646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,7,0,0,0,0,0,0,.20038566,193,1106,.16998191,.05153707,.01084991,.0018083183,0,.24294156,1,1,0,1.0485339,,2,0,0,0,No,No,No,No,02jul2026,bambina birichina,bodemeister,bamboocha,43,Fallow Latinoamericano,https://www.fallowremates.com/plataforma-remates/clientes/remates/listado/116,16-04-2025,16-04-2025
505,1,.01140189,.41745877,.71806234,.037587721,,0,-.037130669,-.061788686,-.055597868,-.17111801,6.8739724,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,33,0,0,0,0,0,0,.035319753,38,193,.098445594,.005181347,0,0,0,.14175558,0,0,0,0,,0,0,0,0,No,No,No,No,02jul2026,bet on gold,gold gulch,be so nice,22,Fallow Latinoamericano,https://www.fallowremates.com/plataforma-remates/clientes/remates/listado/116,16-04-2025,16-04-2025
416,1,.016519073,.34231594,.76650101,.062302943,,0,-.0053700209,-.02911105,.041785676,-.086335242,6.7232876,1,0,0,0,12,3,2.1959975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,13,.61538464,.23076923,.15384616,0,0,0,.98609865,335,1826,.1007667,.044359256,.009309967,.0082146768,.0010952903,.17769222,0,0,0,0,96.536957,12,0,0,0,No,No,No,No,02jul2026,bionic woman,john f kennedy,ismelda,21,Fallow Latinoamericano,https://www.fallowremates.com/plataforma-remates/clientes/remates/listado/116,16-04-2025,16-04-2025
387,1,.017998446,.31609184,.81827134,.068905339,,.0422895744023403,-.054938246,-.02911105,-.045747451,.10312141,9.8438358,2,0,0,0,40,5,7.7675867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,72,.055555556,.013888889,0,0,0,0,.10960841,397,3671,.086897306,.033778261,.00817216,.0013620267,.0010896213,.13719988,2,1,0,.5506953,106.19514,40,0,0,0,No,No,No,No,02jul2026,bombon queen,sixties icon,runway queen,21,LA GENERACIÓN,https://arg-sales.com/remates/view/356,08-05-2025,11-05-2025
510,1,.010571909,.32514697,.76615548,.041906502,,.0438546284655916,-.10450647,-.061788686,-.0010034107,-.10731498,8.9863014,5,.66666669,.5,0,2,0,.1071241,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,54,.16666667,.11111111,.037037037,0,0,0,.3251687,1482,8936,.16875559,.08527305,.027417189,.0083930166,.0038048343,.31471527,5,1,0,1.2147,83.11087,2,0,0,0,No,No,No,No,02jul2026,boudicea,equal stripes,boudica,9,ABOLENGO,https://arg-sales.com/remates/view/347,27-04-2025,30-04-2025
423,1,.016229723,.35588449,.78191286,.057826359,,.0363408847494308,-.10450647,-.02911105,-.0020310506,.013765458,4.8246574,1,0,0,0,2,0,.028409092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,30,.033333335,.06666667,.033333335,0,0,0,.083715498,371,1813,.12355212,.077771649,.012686156,.010479867,.00055157195,.19831692,0,0,0,0,55.542484,2,0,0,0,No,No,No,No,02jul2026,briol hit,hit it a bomb,cambriole glory,28,Fallow Latinoamericano,https://www.fallowremates.com/plataforma-remates/clientes/remates/listado/116,16-04-2025,16-04-2025
491,1,.012593785,.36485755,.78562063,.043492194,,0,-.10450647,-.02911105,-.016016752,-.10731498,4.0109587,1,0,0,0,2,0,.057363227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1482,8936,.16875559,.08527305,.027417189,.0083930166,.0038048343,.31472084,5,1,0,1.3812413,29.907766,2,0,0,0,No,No,No,No,02jul2026,candella star,equal stripes,candynella,1,ABOLENGO,https://arg-sales.com/remates/view/347,27-04-2025,30-04-2025
492,1,.01251947,.35681239,.78730547,.044198461,,.0357496056230115,-.10450647,-.02911105,-.020127442,-.086335242,4.7863011,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,65,.13846155,0,0,0,0,0,.11390709,441,2483,.14579138,.081353202,.0177205,.0080547724,.0012082158,.23671518,0,0,0,0,57.404427,3,0,0,0,No,No,No,No,02jul2026,candy cabala,seÑor candy,curie marie,13,Fallow Latinoamericano,https://www.fallowremates.com/plataforma-remates/clientes/remates/listado/116,16-04-2025,16-04-2025
517,1,.0071525825,.23895492,.68799525,.042906962,,.030621801349438,-.04829143,-.061788686,-.070297897,-.097133338,17.542465,16,.76923078,.66666669,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,232,.28879312,.099137932,.012931035,.038793102,0,.39823872,0,0,0,0,,0,78.88665,1,.047619049,No,No,YES,No,02jul2026,candy cat,candy ride,stormin wife,37,LA GENERACIÓN,https://arg-sales.com/remates/view/356,08-05-2025,11-05-2025
357,1,.019393746,.42454469,.79582804,.056952145,,.0352891599763657,-.032791972,-.061788686,.050579425,-.086335242,11.00548,8,1,1,0,7,1,2.8242416,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,8,8,0,64,.140625,.0625,0,0,0,0,.17455231,523,4709,.14758973,.09322574,.022510087,.015077511,.0014865152,.24961029,2,0,0,.29232505,99.096336,7,87.485512,0,0,No,No,No,No,02jul2026,cecil aspen,exchange rate,crystal in aspen,7,ABOLENGO,https://arg-sales.com/remates/view/347,27-04-2025,30-04-2025
151,1,.031278621,.44238174,.77772695,.090096876,,.0437271741718876,.20251907,-.061788686,.047588523,-.069424428,10.767123,7,1,1,0,21,6,11.364421,11,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,10,7,0,83,.096385539,.024096385,0,0,0,0,.15775143,523,4695,.14696486,.091160811,.022577209,.014696485,.0014909478,.24853562,5,1,0,.62912065,111.62569,21,74.000122,0,0,YES,Yes,No,No,02jul2026,charm scent,exchange rate,charming melody,38,LA GENERACIÓN,https://arg-sales.com/remates/view/356,08-05-2025,11-05-2025
127,1,.032917839,.7375415,.76305431,.058040645,,0,-.048916489,-.02911105,-.042054616,.0049091838,5.0109587,1,0,0,0,13,1,2.4266155,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,.028235285,231,647,.089644514,.063369401,.020092735,.00618238,.001545595,.21142197,11,3,4,6.974679,95.101646,13,0,0,0,YES,YES,No,No,02jul2026,chiska,seahenge,capitolia,6,VACACIÓN,https://arg-sales.com/remates/view/348,20-04-2025,23-04-2025
113,1,.034162294,.36874518,.85119724,.10799594,,.0324764294056682,-.075132705,.244771,.074140832,-.020740721,10.956164,6,1,0,0,27,2,2.3621702,0,0,0,0,2,0,1,0,40,.15000001,.1,0,3,0,0,10.65979889035225,.26649496,9,7,1,65,.12307692,.07692308,0,1,0,1,.25550973,233,2197,.1128812,.091488391,.018206645,.018206645,.0022758306,.21374005,7,2,5,4.6752319,89.030151,27,53.557495,0,0,No,No,No,No,02jul2026,ciao bambina,heliostatic,cincidella,23,Fallow Latinoamericano,https://www.fallowremates.com/plataforma-remates/clientes/remates/listado/116,16-04-2025,16-04-2025
444,1,.015674917,.28804314,.78674388,.068485521,,.0150198412177685,-.0088382717,.051066987,-.059764098,-.012350556,17.054794,12,.80000001,1,0,11,4,3.6501145,0,0,0,0,7,1,4,0,79,.1392405,.088607594,1,2,1,0,23.82554780505598,.30158922,10,8,1,94,.19148937,.10638298,.021276595,1,0,1,.24311168,436,4029,.12782328,.055596922,.012658228,.0094316211,.0004964011,.20153512,3,0,0,0,92.097458,11,75.924973,0,0,No,No,No,No,02jul2026,city of passion,footstepsinthesand,cherish,34,LA GENERACIÓN,https://arg-sales.com/remates/view/356,08-05-2025,11-05-2025
437,1,.015891723,.36060753,.76981854,.056655888,,.0335073491080914,-.074002944,-.02911105,-.046684787,.024721876,4.7917809,1,0,0,0,13,1,2.1014314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,10,.2,0,0,0,0,0,.12045588,351,941,.090329438,.049946863,.004250797,.004250797,0,.17198177,12,4,10,17.038515,78.812515,13,0,0,0,No,No,No,No,02jul2026,contesta bien,long island sound,contessa linda,20,ABOLENGO,https://arg-sales.com/remates/view/347,27-04-2025,30-04-2025
200,1,.02701073,.72704738,.69147491,.053228252,,0,-.037130669,-.061788686,.018386733,-.078047991,6.7945204,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,74,377,.1458886,.12732096,.02917772,.018567638,.0053050397,.27169535,4,1,1,1.5541444,,0,0,0,0,No,No,No,No,02jul2026,coordinate style,war command,coordinate axis,30,VACACIÓN,https://arg-sales.com/remates/view/348,20-04-2025,23-04-2025
514,1,.0092367912,.40455469,.79431367,.028458575,,.0417737020355802,-.10450647,-.10474133,-.035611764,-.207752,12.008219,9,1,1,0,1,0,0,0,0,0,0,4,0,2,0,28,.10714286,0,0,0,0,0,4.000013021752238,.14285761,9,5,0,42,.14285715,0,0,0,0,0,.13628015,587,4845,.095768832,.033642929,.008668731,.0030959751,.0012383901,.15297198,4,2,2,14.404101,7.3967724,1,94.265755,0,0,No,No,Yes,No,02jul2026,coostentada,asiatic boy,coordenada,4,Fallow Latinoamericano,https://www.fallowremates.com/plataforma-remates/clientes/remates/listado/116,16-04-2025,16-04-2025
92,1,.035956144,.68858528,.78846645,.065806456,,.0453262641539186,-.057854023,-.061788686,.016642552,.065079615,11.035617,7,.80000001,1,0,17,2,2.3581414,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,-1.0058284e-07,812,8151,.1613299,.091522515,.025272973,.0092013245,.0024536867,.26695129,15,2,0,3.7193165,92.965294,17,63.493294,0,0,No,No,No,No,02jul2026,corsiga,roman ruler,credenza,33,VACACIÓN,https://arg-sales.com/remates/view/348,20-04-2025,23-04-2025
467,1,.013839172,.35378301,.80070132,.048387531,,0,-.037130669,-.02911105,-.015038237,-.1242258,3.750685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,1,82,.13414635,.085365854,.012195121,1,0,1,.24888928,1482,8938,.16871783,.085253969,.027411055,.0083911391,.0038039831,.31465682,3,1,0,.97307134,,0,0,0,0,No,No,No,No,02jul2026,cosa bella,equal stripes,cosabela,5,ABOLENGO,https://arg-sales.com/remates/view/347,27-04-2025,30-04-2025
462,1,.014259554,.33703566,.79849946,.052451272,,0,-.047857068,-.02911105,-.011968907,-.076940343,6.9698629,1,0,0,0,7,1,1.0329249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,1,91,.15384616,.08791209,0,2,0,0,.21560135,406,2905,.12013769,.056798622,.012048192,.0086058518,.0024096386,.19223556,9,1,0,1.3325591,73.848907,7,0,0,0,No,No,No,No,02jul2026,cultista,zensational,cuantica,22,LA GENERACIÓN,https://arg-sales.com/remates/view/356,08-05-2025,11-05-2025
186,1,.028493376,.73370361,.73592651,.052400429,,.0396124077379122,-.037130669,-.061788686,.029873084,-.10765131,10.079453,8,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,53,.24528302,.16981132,.11320755,0,0,0,.40949684,1482,8938,.16871783,.085253969,.027411055,.0083911391,.0038039831,.31465682,4,3,2,5.2208877,,0,0,0,0,No,No,No,No,02jul2026,dia de felicidad,equal stripes,dolore,27,VACACIÓN,https://arg-sales.com/remates/view/348,20-04-2025,23-04-2025
459,1,.014757992,.34899065,.79127651,.052881107,,.0297247546408707,-.037130669,-.02911105,-.016016752,-.07141386,3.9890411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,12,.16666667,0,0,0,0,0,.33111864,1482,8938,.16871783,.085253969,.027411055,.0083911391,.0038039831,.31465682,7,3,2,3.1863532,,0,0,0,0,No,No,No,No,02jul2026,different star,equal stripes,different rule,3,ABOLENGO,https://arg-sales.com/remates/view/347,27-04-2025,30-04-2025
34,1,.045317452,.57624352,.79571867,.098044597,,.0315765218004214,-.054938246,.21115506,.04376075,-.03312676,16.057535,13,.72727275,.66666669,0,8,1,1.8582975,0,0,0,0,6,0,2,0,93,.13978495,.032258064,1,1,0,0,19.18719371780753,.20631391,11,7,1,54,.24074075,.18518518,.09259259,3,2,0,.47286224,884,9447,.17412935,.11220493,.032497089,.0079390286,.0030697575,.26904336,0,0,0,0,86.290146,8,101.18901,0,0,No,No,No,No,02jul2026,dimy tradition,mutakddim,jazz tradition,26,VACACIÓN,https://arg-sales.com/remates/view/348,20-04-2025,23-04-2025
431,1,.016059391,.34521416,.7650429,.060188923,,.0446270095627915,-.10450647,-.02911105,.0065950379,.043108869,6.0849314,1,0,0,0,2,0,.22350992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,10,.2,0,0,0,0,0,.25874677,415,2844,.12623066,.09774965,.019690577,.011603376,.0017580872,.23002264,18,4,6,8.8912411,75.30864,2,0,0,0,No,No,No,No,02jul2026,distinta city,cityscape,distinta nistel,30,Fallow Latinoamericano,https://www.fallowremates.com/plataforma-remates/clientes/remates/listado/116,16-04-2025,16-04-2025
506,1,.0108688,.35090196,.75425243,.04059587,,0,-.10450647,-.061788686,-.016016752,-.10731498,8.0739727,4,.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,15,0,0,0,0,0,0,.054798957,1482,8937,.16873671,.085263513,.027414121,.0083920779,.0038044087,.31469205,10,2,0,1.7832968,43.513344,1,0,0,0,No,No,No,No,02jul2026,distinta ilusion,equal stripes,distinguida catch,14,ABOLENGO,https://arg-sales.com/remates/view/347,27-04-2025,30-04-2025
472,1,.013484749,.37876844,.79806936,.044157181,,.0345909737054542,-.03080067,-.061788686,-.023967896,-.13218996,5.8904109,3,1,0,0,3,1,1.7180988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,47,.04255319,.04255319,0,0,0,0,.045389373,272,1295,.13745174,.045559846,.010810811,.0084942086,.0038610038,.22076735,2,1,0,.9363305,94.788895,3,0,0,0,Yes,No,No,No,02jul2026,dona iara,storm embrujado,poetfromthepulpit,24,LA GENERACIÓN,https://arg-sales.com/remates/view/356,08-05-2025,11-05-2025
470,1,.013580298,.39176095,.75869483,.045208734,,.0406617256863952,-.037130669,-.061788686,-.01183778,-.1242258,7.7534246,6,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,10,0,97,.19587629,.020618556,.010309278,0,0,0,.19982718,1482,8938,.16871783,.085253969,.027411055,.0083911391,.0038039831,.31465682,4,2,0,1.6319559,,0,0,0,0,No,No,No,No,02jul2026,donna unica,equal stripes,donna halo,8,ABOLENGO,https://arg-sales.com/remates/view/347,27-04-2025,30-04-2025
372,1,.018633276,.39941332,.79596883,.05798924,,.0331666313315089,-.052783106,-.061788686,.022437055,-.03506754,8.032877,4,1,0,0,23,3,2.5976183,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,31,.3548387,.22580644,.12903225,4,2,1,.74834657,677,4512,.098847516,.068040781,.023049645,.0079787234,.0026595744,.19810121,14,3,4,5.438334,101.88634,23,0,0,0,No,No,No,No,02jul2026,earthrise,treasure beach,earthshine,2,ABOLENGO,https://arg-sales.com/remates/view/347,27-04-2025,30-04-2025
509,1,.010604164,.39201123,.75600266,.03540659,,.0401347684617711,-.037130669,-.061788686,-.037189662,-.21375723,7.789041,6,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,73,.20547946,.31506848,.05479452,7,0,0,.43597648,587,4846,.095749073,.033635989,.0086669419,.0030953363,.0012381346,.15294042,8,1,0,.72747838,,0,0,0,0,No,No,No,No,02jul2026,embalada girl,asiatic boy,emberly,4,ABOLENGO,https://arg-sales.com/remates/view/347,27-04-2025,30-04-2025
365,1,.019160522,.41644317,.77284378,.058983497,,.0433707578394778,.056836575,-.061788686,.0091295429,-.11601939,9.0602741,5,1,1,0,24,1,3.6390138,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,12,.083333336,.083333336,0,0,0,0,.17453478,145,1123,.089047194,.047195014,.0044523599,.010685664,0,.15846324,5,1,0,1.2506886,103.58823,24,0,0,0,YES,No,No,No,02jul2026,emmapiday,emmanuel,icyday,25,LA GENERACIÓN,https://arg-sales.com/remates/view/356,08-05-2025,11-05-2025
404,1,.017143166,.40264311,.78713,.053646561,,.0339730214680593,-.037130669,-.061788686,.016971249,-.077401645,8.9863014,7,.80000001,.66666669,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,10,8,1,103,.11650486,.11650486,.029126214,2,2,0,.38269666,145,1147,.088055797,.048823018,.0052310373,.010462075,0,.15832017,6,1,5,5.1754293,,0,54.086239,0,0,No,No,No,No,02jul2026,emmarose,emmanuel,rose city,28,LA GENERACIÓN,https://arg-sales.com/remates/view/356,08-05-2025,11-05-2025
494,2,.012418422,.37512007,.7802121,.042025298,,.0416406586626545,-.10450647,-.061788686,-.014007874,-.086335242,8.7643833,6,.5,.66666669,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,7,5,0,95,.042105265,0,0,0,0,0,.069850899,677,4534,.099029556,.067710631,.022937803,.0079400092,.0026466695,.1977129,0,0,0,0,39.274906,1,44.0117,0,0,No,No,No,No,02jul2026,enviada beach,treasure beach,enviable,24,Fallow Latinoamericano,https://www.fallowremates.com/plataforma-remates/clientes/remates/listado/116,16-04-2025,16-04-2025
495,2,.012273927,.37326252,.78079432,.041765839,,.0377803504597278,-.10450647,-.061788686,-.011691269,-.086335242,9.8328772,5,.66666669,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,93,.043010753,0,0,0,0,0,.07135307,1336,11664,.12328532,.067301095,.019032922,.006430041,.0023148148,.21543984,0,0,0,0,61.146835,3,0,0,0,No,No,No,No,02jul2026,envidiada catch,catcher in the rye,enviable,25,Fallow Latinoamericano,https://www.fallowremates.com/plataforma-remates/clientes/remates/listado/116,16-04-2025,16-04-2025
448,2,.015207388,.30926186,.79306895,.061381072,,0,-.038415499,-.02911105,-.01835392,-.0007994175,6.9698629,2,0,0,0,6,1,.70595545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,17,.11764706,0,0,0,0,0,.19210915,1575,9961,.17026404,.095371954,.022487702,.0075293644,.0028109627,.28572428,8,1,2,1.8048148,76.622261,6,0,0,0,No,No,No,No,02jul2026,escape intent,orpen,escape fox,9,Fallow Latinoamericano,https://www.fallowremates.com/plataforma-remates/clientes/remates/listado/116,16-04-2025,16-04-2025
464,1,.014086422,.33855617,.79675108,.051682524,,.0373807103169384,-.067808926,-.053446308,-.0083722249,-.051299985,12.986301,9,.85714287,.66666669,0,5,1,.42243358,0,0,0,0,4,0,2,0,59,.11864407,.033898305,0,2,0,0,11.1853432841599,.18958209,8,4,0,30,.13333334,0,0,0,0,0,.15522228,944,7939,.11915858,.051895704,.01133644,.0071797455,.00062980223,.17921887,0,0,0,0,84.852081,5,91.562775,0,0,No,No,No,No,02jul2026,escriba maxima,lizard island,emerald girl,28,ABOLENGO,https://arg-sales.com/remates/view/347,27-04-2025,30-04-2025
95,1,.035330776,.63842851,.79383898,.069281265,,.0349997356448107,-.037130669,-.061788686,.016642552,.053805742,8.8410959,7,.60000002,.33333334,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,812,8168,.16123898,.091332026,.025220372,.0091821747,.0024485798,.26668441,0,0,0,0,,0,90.499893,0,0,No,No,No,No,02jul2026,eternal affair,roman ruler,enigmatique,24,VACACIÓN,https://arg-sales.com/remates/view/348,20-04-2025,23-04-2025
323,1,.021524223,.2869398,.82189304,.090612158,,.0351534687069943,-.037130669,.063721679,.026069533,.053805742,13.019178,10,.5,.66666669,0,0,0,0,0,0,0,0,3,0,2,0,37,.054054055,0,0,0,0,0,4.62532611284405,.12500881,8,5,0,43,.1627907,.093023255,.023255814,0,0,0,.22089261,812,8168,.16123898,.091332026,.025220372,.0091821747,.0024485798,.26668441,0,0,0,0,,0,107.8058,1,.033333335,No,No,YES,Yes,02jul2026,eternal magic,roman ruler,escolada,34,Fallow Latinoamericano,https://www.fallowremates.com/plataforma-remates/clientes/remates/listado/116,16-04-2025,16-04-2025
463,1,.014114165,.38775024,.77800727,.046319507,,.032465678249974,-.10450647,-.061788686,.017181639,-.069424428,6.9150686,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,1,54,.18518518,.11111111,.09259259,1,0,1,.4174349,677,4534,.099029556,.067710631,.022937803,.0079400092,.0026466695,.1977129,10,2,0,2.0589695,27.226318,1,0,0,0,No,No,No,No,02jul2026,evadila,treasure beach,evindim,23,ABOLENGO,https://arg-sales.com/remates/view/347,27-04-2025,30-04-2025
