name,padrillo,M,birth_eday,sex,PR,PS,PRS,Haras,value,valueUSDB,pricePerBp,title,source,auctionOrder,studbook_id,year,date
marine force,master of hounds,invitame,06sep2021,Hembra,.69617802,.036339562,.025298804,El Paraiso,2200000,5774.2783,2282.4314,Gran Venta Anual Haras El Paraiso  Resumen,https://www.turfdiario.com/gran-venta-anual-haras-el-paraiso-resumen-3/,25,429284,2023,"19 mar, 2023"
el inconfundible,il campione,bellaria,06sep2021,Macho,.79986906,.054125085,.043292981,El Paraiso,44000,21659.535,5003.0132,Gran Venta Seleccion Machos De Productos 2021 Del Haras El Paraiso  Resumen,https://www.turfdiario.com/gran-venta-seleccion-machos-de-productos-2021-del-haras-el-paraiso-resumen/,58,429285,2023,"23 apr, 2023"
longboard blue,le blues,semanera,06sep2021,Macho,.76978385,.14200388,.1093123,El Paraiso,97000,47749.43,4368.1665,Gran Venta Seleccion Machos De Productos 2021 Del Haras El Paraiso  Resumen,https://www.turfdiario.com/gran-venta-seleccion-machos-de-productos-2021-del-haras-el-paraiso-resumen/,4,429286,2023,"23 apr, 2023"
amerindian,angiolo,bahati,07sep2021,Macho,.64467353,.047399588,.03055726,El Paraiso,4000000,10498.688,3435.7424,Gran Venta Anual Haras El Paraiso  Resumen,https://www.turfdiario.com/gran-venta-anual-haras-el-paraiso-resumen-3/,5,429289,2023,"19 mar, 2023"
le burgues,le blues,la lihue,08sep2021,Macho,.79980969,.079994641,.06398049,El Paraiso,55000,27074.418,4231.668,Gran Venta Seleccion Machos De Productos 2021 Del Haras El Paraiso  Resumen,https://www.turfdiario.com/gran-venta-seleccion-machos-de-productos-2021-del-haras-el-paraiso-resumen/,45,429290,2023,"23 apr, 2023"
gran gesto,galan de cine,intersoleil,08sep2021,Macho,.63005263,.0288468,.018175002,El Paraiso,2400000,6299.2124,3465.8662,Gran Venta Anual Haras El Paraiso  Resumen,https://www.turfdiario.com/gran-venta-anual-haras-el-paraiso-resumen-3/,15,429291,2023,"19 mar, 2023"
el poniente,il campione,alamalhua,10sep2021,Macho,.786825,.094845034,.074626446,El Paraiso,160000,78761.945,10554.16,Gran Venta Seleccion Machos De Productos 2021 Del Haras El Paraiso  Resumen,https://www.turfdiario.com/gran-venta-seleccion-machos-de-productos-2021-del-haras-el-paraiso-resumen/,21,429297,2023,"23 apr, 2023"
el veloz rafael,le blues,ardha,11sep2021,Macho,.85883951,.13787223,.11841013,El Paraiso,100000,49226.215,4157.2642,Gran Venta Seleccion Machos De Productos 2021 Del Haras El Paraiso  Resumen,https://www.turfdiario.com/gran-venta-seleccion-machos-de-productos-2021-del-haras-el-paraiso-resumen/,40,429302,2023,"23 apr, 2023"
expert run,il campione,reinvent,09sep2021,Macho,.9097417,.094255336,.085748009,El Paraiso,62000,30520.254,3559.2959,Gran Venta Seleccion Machos De Productos 2021 Del Haras El Paraiso  Resumen,https://www.turfdiario.com/gran-venta-seleccion-machos-de-productos-2021-del-haras-el-paraiso-resumen/,29,429316,2023,"23 apr, 2023"
levelheaded,le blues,instant crush,11sep2021,Hembra,.78382969,.071740821,.056232587,El Paraiso,8900000,23359.58,4154.1001,Gran Venta Anual Haras El Paraiso  Resumen,https://www.turfdiario.com/gran-venta-anual-haras-el-paraiso-resumen-3/,8,429318,2023,"19 mar, 2023"
cima de areco,cima de triomphe,candy milk,27aug2021,Hembra,.75103015,.044436436,.033373103,San Lorenzo De Areco,34000,18302.814,5484.3013,Gran Venta Polla Carnaval  Productos 2021  Resumen,https://www.turfdiario.com/gran-venta-polla-carnaval-productos-2021-resumen/,11,429362,2023,"13 apr, 2023"
rescatador,il mercato,socorrista,08aug2021,Macho,.7542513,.056861054,.042887524,El Mallin,21000,11357.449,2648.1941,Venta Copa Bullrich Abril  Resumen,https://www.turfdiario.com/venta-copa-bullrich-abril-resumen/,28,429371,2023,"11 apr, 2023"
sea of blue,orpen,setmefree,09oct2021,Macho,.76264286,.067564458,.051527552,La Providencia,13500,6505.7212,1262.5714,Gran Venta Anual Haras La Providencia  Resumen,https://www.turfdiario.com/gran-venta-anual-haras-la-providencia-resumen-3/,22,429375,2023,"8 may, 2023"
got my chance,fortify,got my mind,23jul2021,Hembra,.6393131,.11944679,.076363899,Abolengo,72000,34856.762,4564.5601,Gran Venta Exclusiva Haras Abolengo  Resumen,https://www.turfdiario.com/gran-venta-exclusiva-haras-abolengo-resumen/,3,429376,2023,"14 may, 2023"
safe with me,fortify,sa talaia,08aug2021,Hembra,.71705377,.30997449,.22226837,Abolengo,145000,76141.961,3425.6768,Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,https://www.turfdiario.com/gran-venta-selecta-haras-abolengo-y-haras-vacacion-resumen/,6,429378,2023,"28 mar, 2023"
opera nostra,hi happy,opa locka,23sep2021,Hembra,.65933299,.038016975,.025065845,La Providencia,40000,19276.211,7690.23,Gran Venta Anual Haras La Providencia  Resumen,https://www.turfdiario.com/gran-venta-anual-haras-la-providencia-resumen-3/,13,429379,2023,"8 may, 2023"
cashisking,forge,candy sola,23sep2021,Macho,.76158673,.059188601,.045077253,La Providencia,26000,12529.537,2779.5698,Gran Venta Anual Haras La Providencia  Resumen,https://www.turfdiario.com/gran-venta-anual-haras-la-providencia-resumen-3/,14,429380,2023,"8 may, 2023"
gigawatt,full mast,ginalollo,11sep2021,Macho,.84495664,.11970365,.1011444,La Providencia,26000,12529.537,1238.7772,Gran Venta Anual Haras La Providencia  Resumen,https://www.turfdiario.com/gran-venta-anual-haras-la-providencia-resumen-3/,5,429382,2023,"8 may, 2023"
kowalsky,hi happy,korea,21sep2021,Macho,.6878022,.11065505,.076108783,La Providencia,41000,19758.117,2596.0364,Gran Venta Anual Haras La Providencia  Resumen,https://www.turfdiario.com/gran-venta-anual-haras-la-providencia-resumen-3/,4,429383,2023,"8 may, 2023"
historical,forge,hipodamia,07oct2021,Macho,.76668423,.07962963,.06105078,La Providencia,38000,18312.4,2999.5359,Gran Venta Anual Haras La Providencia  Resumen,https://www.turfdiario.com/gran-venta-anual-haras-la-providencia-resumen-3/,6,429385,2023,"8 may, 2023"
giallo nero,fortify,giant van,01aug2021,Macho,.74904901,.20010479,.14988829,La Providencia,83000,39998.137,2668.5298,Gran Venta Anual Haras La Providencia  Resumen,https://www.turfdiario.com/gran-venta-anual-haras-la-providencia-resumen-3/,1,429388,2023,"8 may, 2023"
nuqui,hurricane cat,sunset beach,11aug2021,Macho,.70357168,.038540747,.027116178,El Mallin,17000,9194.125,3390.6421,Venta Copa Bullrich Abril  Resumen,https://www.turfdiario.com/venta-copa-bullrich-abril-resumen/,27,429389,2023,"11 apr, 2023"
mary poppins,hurricane cat,roman holiday,28jul2021,Hembra,.76895523,.124071,.09540505,El Mallin,18000,8749.3135,917.07025,Venta Copa Bullrich Agosto  Productos 2021  Resumen,https://www.turfdiario.com/venta-copa-bullrich-agosto-productos-2021-resumen/,16,429390,2023,"24 aug, 2023"
mary poppins,hurricane cat,roman holiday,28jul2021,Hembra,.75183749,.051655147,.038836278,El Mallin,26000,14061.604,3620.7393,Venta Copa Bullrich Abril  Resumen,https://www.turfdiario.com/venta-copa-bullrich-abril-resumen/,30,429390,2023,"11 apr, 2023"
tiznado joy,fortify,tarsa girl,19aug2021,Macho,.71025699,.071250252,.05060599,El Arroyo,50000,22359.289,4418.3086,Gran Venta Fallow Republica  Resumen,https://www.turfdiario.com/gran-venta-fallow-republica-resumen-3/,12,429416,2023,"25 apr, 2023"
santa parisina,santillano,open chance,11aug2021,Hembra,.55279559,.022382692,.012373053,El Arroyo,25000,11179.645,9035.4775,Gran Venta Fallow Republica  Resumen,https://www.turfdiario.com/gran-venta-fallow-republica-resumen-3/,15,429428,2023,"25 apr, 2023"
unico testigo,lizard island,unbridled idol,03sep2021,Macho,.67010361,.022031508,.014763393,El Arroyo,42000,18781.803,12721.874,Gran Venta Fallow Republica  Resumen,https://www.turfdiario.com/gran-venta-fallow-republica-resumen-3/,14,429430,2023,"25 apr, 2023"
happy secrets,hi happy,open secrets,19sep2021,Macho,.51204526,.028527597,.014607421,El Arroyo,18000,9231,6319.3906,Gran Venta Haras La Pasion E Invitados  Resumen,https://www.turfdiario.com/gran-venta-haras-la-pasion-e-invitados-resumen/,33,429439,2023,"23 jun, 2023"
laurent blanc,fortify,love and roses,03sep2021,Macho,.77984852,.19670504,.15340014,Vacacion,75000,39383.773,2567.3884,Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,https://www.turfdiario.com/gran-venta-selecta-haras-abolengo-y-haras-vacacion-resumen/,9,429462,2023,"28 mar, 2023"
disipado joy,fortify,disipadora,04sep2021,Macho,.7295537,.11724239,.085534617,Vacacion,50000,26255.848,3069.6165,Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,https://www.turfdiario.com/gran-venta-selecta-haras-abolengo-y-haras-vacacion-resumen/,49,429463,2023,"28 mar, 2023"
disipado joy,fortify,disipadora,04sep2021,Macho,.72969741,.11805167,.086141996,Vacacion,49000,24916.953,2892.5442,Gran Venta Otono 2023 Haras Vacacion  Resumen,https://www.turfdiario.com/gran-venta-otono-2023-haras-vacacion-resumen/,12,429463,2023,"12 jun, 2023"
mulana,fortify,maradoniana inc,07jul2021,Hembra,.69601083,.098643266,.06865678,Vacacion,95000,49886.113,7266.0142,Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,https://www.turfdiario.com/gran-venta-selecta-haras-abolengo-y-haras-vacacion-resumen/,29,429465,2023,"28 mar, 2023"
the goat,fortify,que piensa cat,07jul2021,Macho,.73162514,.10407031,.076140448,Vacacion,150000,78767.547,10345.033,Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,https://www.turfdiario.com/gran-venta-selecta-haras-abolengo-y-haras-vacacion-resumen/,17,429467,2023,"28 mar, 2023"
assouline,fortify,ayra,17jul2021,Hembra,.71228713,.16389254,.11673854,Vacacion,70000,35595.648,3049.177,Gran Venta Otono 2023 Haras Vacacion  Resumen,https://www.turfdiario.com/gran-venta-otono-2023-haras-vacacion-resumen/,2,429469,2023,"12 jun, 2023"
barissi,fortify,beauty roy,18jul2021,Macho,.77428937,.15801273,.12234758,Vacacion,64000,32544.592,2660.0112,Gran Venta Otono 2023 Haras Vacacion  Resumen,https://www.turfdiario.com/gran-venta-otono-2023-haras-vacacion-resumen/,5,429471,2023,"12 jun, 2023"
barissi,fortify,beauty roy,18jul2021,Macho,.77415878,.15702471,.12156206,Vacacion,68000,35707.953,2937.4258,Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,https://www.turfdiario.com/gran-venta-selecta-haras-abolengo-y-haras-vacacion-resumen/,31,429471,2023,"28 mar, 2023"
chocolatta,endorsement,chocoloca,13sep2021,Hembra,.62514526,.044483244,.027808489,La Quebrada,30000,14513.71,5219.165,Remate Seleccion Productos 2021 Haras La Quebrada  Resumen,https://www.turfdiario.com/remate-seleccion-productos-2021-haras-la-quebrada-resumen/,8,429472,2023,"5 may, 2023"
happy moments,fortify,happy eyes,23jul2021,Macho,.72605336,.11331354,.08227168,Vacacion,90000,47260.527,5744.4468,Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,https://www.turfdiario.com/gran-venta-selecta-haras-abolengo-y-haras-vacacion-resumen/,21,429474,2023,"28 mar, 2023"
mister higgins,grand reward,miss elisa,26sep2021,Macho,.71124917,.045381058,.032277241,La Quebrada,18000,8708.2256,2697.946,Remate Seleccion Productos 2021 Haras La Quebrada  Resumen,https://www.turfdiario.com/remate-seleccion-productos-2021-haras-la-quebrada-resumen/,5,429475,2023,"5 may, 2023"
pandillera,grand reward,panacea,29sep2021,Hembra,.58635962,.079720743,.046745025,La Quebrada,38000,18384.033,3932.832,Remate Seleccion Productos 2021 Haras La Quebrada  Resumen,https://www.turfdiario.com/remate-seleccion-productos-2021-haras-la-quebrada-resumen/,11,429478,2023,"5 may, 2023"
early moment,fortify,elmira,09aug2021,Macho,.77476889,.090210639,.069892399,Vacacion,145000,76141.961,10894.169,Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,https://www.turfdiario.com/gran-venta-selecta-haras-abolengo-y-haras-vacacion-resumen/,37,429480,2023,"28 mar, 2023"
a pura risa,endorsement,sonrisar,09oct2021,Hembra,.58221304,.034952298,.020349683,La Quebrada,26000,12578.549,6181.2012,Remate Seleccion Productos 2021 Haras La Quebrada  Resumen,https://www.turfdiario.com/remate-seleccion-productos-2021-haras-la-quebrada-resumen/,12,429481,2023,"5 may, 2023"
forty estrella,fortify,tancreda,13aug2021,Hembra,.753079,.17030308,.12825167,Vacacion,125000,65639.617,5118.0322,Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,https://www.turfdiario.com/gran-venta-selecta-haras-abolengo-y-haras-vacacion-resumen/,13,429482,2023,"28 mar, 2023"
lifestyler,fortify,la musical,15aug2021,Macho,.74174666,.11762743,.087249756,Vacacion,80000,42009.355,4814.8394,Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,https://www.turfdiario.com/gran-venta-selecta-haras-abolengo-y-haras-vacacion-resumen/,35,429484,2023,"28 mar, 2023"
luz alyda,lucky island,marsu,13sep2021,Hembra,.54284525,.0054992465,.00298524,Alborada,2700000,5515.8325,18477.016,Gran Venta Anual Del Haras Alborada  Resumen,https://www.turfdiario.com/gran-venta-anual-del-haras-alborada-resumen/,22,429512,2023,"23 may, 2023"
shu uemura,seize,mi chaplina,28sep2021,Hembra,.57726276,.02571805,.014846073,Alborada,7500000,15321.757,10320.411,Gran Venta Anual Del Haras Alborada  Resumen,https://www.turfdiario.com/gran-venta-anual-del-haras-alborada-resumen/,19,429514,2023,"23 may, 2023"
leonnero,lucky island,summer sale,29sep2021,Macho,.4710516,.015182328,.00715166,Alborada,3100000,6332.9927,8855.2764,Gran Venta Anual Del Haras Alborada  Resumen,https://www.turfdiario.com/gran-venta-anual-del-haras-alborada-resumen/,14,429516,2023,"23 may, 2023"
van a escampar,macho fabuloso,zensational roma,25jul2021,Macho,.52068585,.024538998,.012777109,San Francisco Chico,7000,3360.7124,2630.2605,Venta Copa Bullrich Mayo Dia 2  Resumen,https://www.turfdiario.com/venta-copa-bullrich-mayo-dia-2-resumen-3/,82,429532,2023,"19 may, 2023"
charir,il mercato,candy bay,03oct2021,Macho,.61423659,.020035448,.012306505,La Pasion,24000,12308,10001.215,Gran Venta Haras La Pasion E Invitados  Resumen,https://www.turfdiario.com/gran-venta-haras-la-pasion-e-invitados-resumen/,7,429546,2023,"23 jun, 2023"
rodostamo,lucullan,rolling tina,07oct2021,Macho,.63567215,.053663142,.034112167,La Pasion,18000,8584.3145,2516.4963,Gran Venta Seleccion Haras La Pasion  Resumen,https://www.turfdiario.com/gran-venta-seleccion-haras-la-pasion-resumen-2/,32,429547,2023,"27 apr, 2023"
thiton,equal stripes,tintura de miel,13sep2021,Macho,.67818147,.056629006,.038404744,La Pasion,11000,5475.6323,1425.7698,Gran Venta De Productos 2021 Racehorse  Resumen,https://www.turfdiario.com/gran-venta-de-productos-2021-racehorse-resumen/,10,429549,2023,"28 jul, 2023"
thiton,equal stripes,tintura de miel,13sep2021,Macho,.67750943,.056805268,.038486104,La Pasion,33000,15737.909,4089.2446,Gran Venta Seleccion Haras La Pasion  Resumen,https://www.turfdiario.com/gran-venta-seleccion-haras-la-pasion-resumen-2/,17,429549,2023,"27 apr, 2023"
red chilly,il mercato,rapalla,13sep2021,Hembra,.65210885,.040976245,.026720973,La Pasion,10000,4769.0635,1784.7642,Gran Venta Seleccion Haras La Pasion  Resumen,https://www.turfdiario.com/gran-venta-seleccion-haras-la-pasion-resumen-2/,35,429550,2023,"27 apr, 2023"
melograno,lizard island,magic sale,14sep2021,Macho,.76614565,.038793281,.029721303,La Pasion,37000,17645.535,5936.999,Gran Venta Seleccion Haras La Pasion  Resumen,https://www.turfdiario.com/gran-venta-seleccion-haras-la-pasion-resumen-2/,24,429551,2023,"27 apr, 2023"
vouznika,il mercato,vecinita,15sep2021,Hembra,.60813075,.031426474,.019111406,La Pasion,22000,10491.939,5489.8838,Gran Venta Seleccion Haras La Pasion  Resumen,https://www.turfdiario.com/gran-venta-seleccion-haras-la-pasion-resumen-2/,36,429552,2023,"27 apr, 2023"
elenis,manipulator,embrida,24sep2021,Hembra,.72879881,.034882583,.025422385,La Pasion,18000,9231,3631.052,Gran Venta Haras La Pasion E Invitados  Resumen,https://www.turfdiario.com/gran-venta-haras-la-pasion-e-invitados-resumen/,22,429556,2023,"23 jun, 2023"
ricordo,il mercato,ravishing love,24sep2021,Macho,.71767074,.067581937,.048501577,La Pasion,28000,13353.378,2753.1843,Gran Venta Seleccion Haras La Pasion  Resumen,https://www.turfdiario.com/gran-venta-seleccion-haras-la-pasion-resumen-2/,10,429557,2023,"27 apr, 2023"
il mulino,manipulator,illegally blonde,24sep2021,Macho,.73718148,.05670489,.041801795,La Pasion,25000,11922.658,2852.188,Gran Venta Seleccion Haras La Pasion  Resumen,https://www.turfdiario.com/gran-venta-seleccion-haras-la-pasion-resumen-2/,29,429558,2023,"27 apr, 2023"
last american,il campione,la bambita,09sep2021,Macho,.75033742,.070217669,.052686945,Santa Ines,40000,19260.715,3655.6902,Gran Venta Selecta Haras Santa Ines  Resumen,https://www.turfdiario.com/gran-venta-selecta-haras-santa-ines-resumen/,17,429580,2023,"3 may, 2023"
monaco stripes,equal stripes,marina romea,18sep2021,Macho,.49374479,.065179653,.032182116,Santa Ines,55000,26483.484,8229.2549,Gran Venta Selecta Haras Santa Ines  Resumen,https://www.turfdiario.com/gran-venta-selecta-haras-santa-ines-resumen/,11,429586,2023,"3 may, 2023"
erzingam,orpen,enunciada,23sep2021,Macho,.60787535,.032759044,.019913416,Santa Ines,37000,17816.162,8946.8135,Gran Venta Selecta Haras Santa Ines  Resumen,https://www.turfdiario.com/gran-venta-selecta-haras-santa-ines-resumen/,18,429588,2023,"3 may, 2023"
lucky johan,curioso johan,lucky rescued,30sep2021,Macho,.6471315,.024214692,.015670091,Santa Rita,12000,6459.8169,4122.3862,Gran Venta Polla Carnaval  Productos 2021  Resumen,https://www.turfdiario.com/gran-venta-polla-carnaval-productos-2021-resumen/,24,429597,2023,"13 apr, 2023"
seÑorita johan,curioso johan,nonocaina,30sep2021,Hembra,.51478815,.0085728997,.0044132271,Santa Rita,7500,4037.3857,9148.375,Gran Venta Polla Carnaval  Productos 2021  Resumen,https://www.turfdiario.com/gran-venta-polla-carnaval-productos-2021-resumen/,31,429598,2023,"13 apr, 2023"
berotasun,fortify,baska hermosa,18sep2021,Macho,.68668681,.068629988,.047127306,Santa Ines,117000,56337.594,11954.342,Gran Venta Selecta Haras Santa Ines  Resumen,https://www.turfdiario.com/gran-venta-selecta-haras-santa-ines-resumen/,1,429603,2023,"3 may, 2023"
mr. versace,fortify,miss top model,19aug2021,Macho,.66955358,.12030299,.0805493,Santa Ines,56000,26965.002,3347.6394,Gran Venta Selecta Haras Santa Ines  Resumen,https://www.turfdiario.com/gran-venta-selecta-haras-santa-ines-resumen/,8,429605,2023,"3 may, 2023"
malakhi,fortify,mehasia,21aug2021,Macho,.77830857,.11766046,.091576144,Santa Ines,69000,33224.734,3628.0994,Gran Venta Selecta Haras Santa Ines  Resumen,https://www.turfdiario.com/gran-venta-selecta-haras-santa-ines-resumen/,22,429607,2023,"3 may, 2023"
amiguito ecuatoriano,todo un amiguito,ecuadorian sun,08sep2021,Macho,.73673987,.058734167,.043271802,Don Nico,18500,8817.3721,2037.6715,Amiguita Versera Fue El Precio Maximo En La Venta Del Haras Don Nico  Resumen,https://www.turfdiario.com/amiguita-versera-fue-el-precio-maximo-en-la-venta-del-haras-don-nico-resumen/,1,429661,2023,"6 may, 2023"
quincy rain,fortify,queen of rain,23jul2021,Macho,.8055675,.10417237,.083917879,Santa Ines,34000,16371.608,1950.9083,Gran Venta Selecta Haras Santa Ines  Resumen,https://www.turfdiario.com/gran-venta-selecta-haras-santa-ines-resumen/,20,429666,2023,"3 may, 2023"
funky president,fortify,farneta,08aug2021,Macho,.68685484,.096182257,.066063248,Santa Ines,107000,51522.414,7798.9526,Gran Venta Selecta Haras Santa Ines  Resumen,https://www.turfdiario.com/gran-venta-selecta-haras-santa-ines-resumen/,5,429667,2023,"3 may, 2023"
querido joy,fortify,querida noor,11aug2021,Macho,.63048607,.071795173,.045265857,Santa Ines,70000,33706.254,7446.2866,Gran Venta Selecta Haras Santa Ines  Resumen,https://www.turfdiario.com/gran-venta-selecta-haras-santa-ines-resumen/,2,429670,2023,"3 may, 2023"
kalos,fortify,kandara,29jul2021,Macho,.70372605,.1700616,.11967678,Santa Ines,67000,32261.699,2695.7358,Gran Venta Selecta Haras Santa Ines  Resumen,https://www.turfdiario.com/gran-venta-selecta-haras-santa-ines-resumen/,7,429673,2023,"3 may, 2023"
long the award,long island sound,win the award,27sep2021,Macho,.66349864,.048041329,.031875357,La Madrina,19000,10248.629,3215.2202,Venta Anual De Productos 2021 Haras La Madrina  Resumen,https://www.turfdiario.com/venta-anual-de-productos-2021-haras-la-madrina-resumen/,17,429678,2023,"4 apr, 2023"
china happy,hi happy,china bay,15sep2021,Hembra,.49169844,.016445214,.0080860863,La Madrina,27000,14563.841,18010.988,Venta Anual De Productos 2021 Haras La Madrina  Resumen,https://www.turfdiario.com/venta-anual-de-productos-2021-haras-la-madrina-resumen/,18,429679,2023,"4 apr, 2023"
win the beach,treasure beach,win the stars,10sep2021,Macho,.65589291,.032163955,.02109611,La Madrina,32000,17260.85,8182.0059,Venta Anual De Productos 2021 Haras La Madrina  Resumen,https://www.turfdiario.com/venta-anual-de-productos-2021-haras-la-madrina-resumen/,2,429680,2023,"4 apr, 2023"
bambina equal,equal stripes,bambina wise,12sep2021,Hembra,.39033493,.012186664,.0047568809,La Madrina,64000,34521.699,72572.133,Venta Anual De Productos 2021 Haras La Madrina  Resumen,https://www.turfdiario.com/venta-anual-de-productos-2021-haras-la-madrina-resumen/,6,429684,2023,"4 apr, 2023"
amante trovador,angiolo,seras mi vida,23sep2021,Macho,.69341195,.050375264,.03493081,El Paraiso,19500,9599.1123,2748.0359,Gran Venta Seleccion Machos De Productos 2021 Del Haras El Paraiso  Resumen,https://www.turfdiario.com/gran-venta-seleccion-machos-de-productos-2021-del-haras-el-paraiso-resumen/,62,429685,2023,"23 apr, 2023"
el cisne negro,il campione,super femme,22sep2021,Macho,.72514129,.059888463,.043427598,El Paraiso,40000,19690.486,4534.0952,Gran Venta Seleccion Machos De Productos 2021 Del Haras El Paraiso  Resumen,https://www.turfdiario.com/gran-venta-seleccion-machos-de-productos-2021-del-haras-el-paraiso-resumen/,38,429686,2023,"23 apr, 2023"
leclay,le blues,buena piel,22sep2021,Macho,.75197321,.092576109,.069614753,El Paraiso,28000,13783.341,1979.9453,Gran Venta Seleccion Machos De Productos 2021 Del Haras El Paraiso  Resumen,https://www.turfdiario.com/gran-venta-seleccion-machos-de-productos-2021-del-haras-el-paraiso-resumen/,32,429688,2023,"23 apr, 2023"
london blues,le blues,bringing hope,17sep2021,Macho,.83240485,.12209375,.10163143,El Paraiso,52000,25597.633,2518.6729,Gran Venta Seleccion Machos De Productos 2021 Del Haras El Paraiso  Resumen,https://www.turfdiario.com/gran-venta-seleccion-machos-de-productos-2021-del-haras-el-paraiso-resumen/,28,429697,2023,"23 apr, 2023"
lineman,le blues,inter esperada,16sep2021,Macho,.79220569,.085882612,.06803669,El Paraiso,39000,19198.225,2821.7458,Gran Venta Seleccion Machos De Productos 2021 Del Haras El Paraiso  Resumen,https://www.turfdiario.com/gran-venta-seleccion-machos-de-productos-2021-del-haras-el-paraiso-resumen/,46,429699,2023,"23 apr, 2023"
aeropostal,angiolo,sintonia fina,16sep2021,Macho,.82016379,.059165496,.048525397,El Paraiso,31500,15506.258,3195.4932,Gran Venta Seleccion Machos De Productos 2021 Del Haras El Paraiso  Resumen,https://www.turfdiario.com/gran-venta-seleccion-machos-de-productos-2021-del-haras-el-paraiso-resumen/,19,429700,2023,"23 apr, 2023"
maestro de fe,master of hounds,inmensa fe,16sep2021,Macho,.76802719,.041679692,.032011136,El Paraiso,30000,14767.865,4613.3525,Gran Venta Seleccion Machos De Productos 2021 Del Haras El Paraiso  Resumen,https://www.turfdiario.com/gran-venta-seleccion-machos-de-productos-2021-del-haras-el-paraiso-resumen/,64,429702,2023,"23 apr, 2023"
el valle encantado,il campione,angiolina,14sep2021,Macho,.79189634,.07867343,.0623012,El Paraiso,122000,60055.984,9639.6191,Gran Venta Seleccion Machos De Productos 2021 Del Haras El Paraiso  Resumen,https://www.turfdiario.com/gran-venta-seleccion-machos-de-productos-2021-del-haras-el-paraiso-resumen/,26,429705,2023,"23 apr, 2023"
el parana guazu,il campione,bring back,13sep2021,Macho,.80050915,.060832355,.048696857,El Paraiso,52000,25597.633,5256.5269,Gran Venta Seleccion Machos De Productos 2021 Del Haras El Paraiso  Resumen,https://www.turfdiario.com/gran-venta-seleccion-machos-de-productos-2021-del-haras-el-paraiso-resumen/,50,429708,2023,"23 apr, 2023"
amouse bouche,angiolo,beta force,17sep2021,Hembra,.72401559,.038500335,.027874842,El Paraiso,3200000,8398.9502,3013.0933,Gran Venta Anual Haras El Paraiso  Resumen,https://www.turfdiario.com/gran-venta-anual-haras-el-paraiso-resumen-3/,23,429713,2023,"19 mar, 2023"
essence of humor,il campione,baaltis,20sep2021,Hembra,.83829761,.04803272,.040265713,El Paraiso,6000000,15748.031,3911.0276,Gran Venta Anual Haras El Paraiso  Resumen,https://www.turfdiario.com/gran-venta-anual-haras-el-paraiso-resumen-3/,11,429715,2023,"19 mar, 2023"
eccentric,il campione,split second,23sep2021,Macho,.88263559,.16172771,.14274663,El Paraiso,9200000,24146.982,1691.5974,Gran Venta Anual Haras El Paraiso  Resumen,https://www.turfdiario.com/gran-venta-anual-haras-el-paraiso-resumen-3/,1,429716,2023,"19 mar, 2023"
front rimout,remote,stay in front,14oct2021,Macho,.81101102,.10464017,.084864333,Firmamento,31000,13648.777,1608.3055,Un Hijo De Hi Happy Precio Maximo En La Venta Primavera De Firmamento  Resumen,https://www.turfdiario.com/un-hijo-de-hi-happy-precio-maximo-en-la-venta-primavera-de-firmamento-resumen/,5,429733,2023,"29 sep, 2023"
liga de honor,legion de honor,dear wendy,28sep2021,Macho,.62348169,.013178761,.0082167163,Zoraida,6000,3070.5042,3736.8992,Venta Conjunta Haras El Trebol Y Haras Zoraida  Resumen,https://www.turfdiario.com/venta-conjunta-haras-el-trebol-y-haras-zoraida-resumen/,10,429771,2023,"15 jun, 2023"
salto novo,lenovo,salt cephei,28sep2021,Macho,.66542691,.036766931,.024465706,Zoraida,9500,4861.6313,1987.1208,Venta Conjunta Haras El Trebol Y Haras Zoraida  Resumen,https://www.turfdiario.com/venta-conjunta-haras-el-trebol-y-haras-zoraida-resumen/,8,429772,2023,"15 jun, 2023"
siembra segura,security risk,siembra directa,29sep2021,Hembra,.5939247,.018763764,.011144263,Zoraida,6000,3070.5042,2755.2332,Venta Conjunta Haras El Trebol Y Haras Zoraida  Resumen,https://www.turfdiario.com/venta-conjunta-haras-el-trebol-y-haras-zoraida-resumen/,19,429775,2023,"15 jun, 2023"
puerto nochero,puerto escondido,twist night,10oct2021,Macho,.55932301,.035218246,.019698376,Zoraida,6500,3326.3794,1688.6567,Venta Conjunta Haras El Trebol Y Haras Zoraida  Resumen,https://www.turfdiario.com/venta-conjunta-haras-el-trebol-y-haras-zoraida-resumen/,11,429777,2023,"15 jun, 2023"
